customer_id,split
6698-OXETB,train
4472-VESGY,train
4813-HQMGZ,train
1320-REHCS,train
3058-HJCUY,train
5321-NTRKC,train
3001-UNBTL,train
7663-YJHSN,train
3902-MIVLE,train
4712-UYOOI,train
9708-HPXWZ,train
2519-LBNQL,train
9318-NKNFC,train
3509-GWQGF,train
0979-PHULV,train
4524-QCSSM,train
4634-JLRJT,train
8610-WFCJF,train
6917-IAYHD,train
3486-KHMLI,train
3597-YASZG,train
4854-SSLTN,train
1153-GNOLC,train
1271-SJBGZ,train
3722-WPXTK,train
5032-MIYKT,train
6461-PPAXN,train
6994-KERXL,train
3913-FCUUW,train
5748-RNCJT,train
1395-WSWXR,train
4836-WNFNO,train
7729-XBTWX,train
0402-OAMEN,train
1972-XMUWV,train
6681-ZSEXG,train
5666-MBJPT,train
7326-RIGQZ,train
1401-FTHFQ,train
6075-QMNRR,train
0909-SDHNU,train
5923-GXUOC,train
2360-RDGRO,train
1016-DJTSV,train
2234-XADUH,train
1206-EHBDD,train
6993-YGFJV,train
2862-JVEOY,train
8739-QOTTN,train
6437-UDQJM,train
1942-OQFRW,train
5908-QMGOE,train
3096-WPXBT,train
2710-WYVXG,train
4389-UEFCZ,train
1661-CZBAU,train
8644-XLFBW,train
3538-WZPHD,train
8041-TMEID,train
3717-OFRTN,train
0096-BXERS,train
9508-ILZDG,train
6772-KSATR,train
8065-YKXKD,train
4808-YNLEU,train
1752-OZXFY,train
2034-CGRHZ,train
8896-BQTTI,train
5433-KYGHE,train
3336-JORSO,train
1696-HXOWK,train
3126-WQMGH,train
2056-EVGZL,train
3429-IFLEM,train
4229-CZMLL,train
0302-JOIVN,train
5480-XTFFL,train
2439-QKJUL,train
4132-POCZS,train
7488-MXJIV,train
7030-NJVDP,train
5740-YHGTW,train
9840-DVNDC,train
0689-NKYLF,train
9462-MJUAW,train
8204-YJCLA,train
6603-QWSPR,train
0463-WZZKO,train
5198-HQAEN,train
0014-BMAQU,train
2272-WUSPA,train
7607-QKKTJ,train
9844-FELAJ,train
2696-NARTR,train
5159-YFPKQ,train
3950-VPYJB,train
0319-QZTCO,train
0644-OQMDK,train
5366-IJEQJ,train
2121-JAFOM,train
2722-VOJQL,train
4536-PLEQY,train
2267-FPIMA,train
1226-UDFZR,train
2908-ZTPNF,train
5686-CMAWK,train
4109-CYRBD,train
6077-BDPXA,train
6476-EPYZR,train
7432-FFVAR,train
7310-EGVHZ,train
4137-BTIKL,train
8020-BWHYL,train
8201-AAXCB,train
1866-DIOQZ,train
4572-DVCGN,train
1769-GRUIK,train
8155-IBNHG,train
0402-CQAJN,train
5572-ZDXHY,train
5066-GFJMM,train
3154-HMWUU,train
8992-CEUEN,train
9933-QRGTX,train
0164-APGRB,train
0848-SOMKO,train
2589-AYCRP,train
9680-NIAUV,train
0247-SLUJI,train
1325-USMEC,train
8963-MQVYN,train
6963-EZQEE,train
9357-UJRUN,train
2382-BCKQJ,train
4176-FXYBO,train
0975-UYDTX,train
8512-WIWYV,train
4441-NIHPT,train
3813-DHBBB,train
0058-EVZWM,train
1813-JYWTO,train
5197-PYEPU,train
8348-HFYIV,train
1768-ZAIFU,train
9828-AOQLM,train
8378-LKJAF,train
9800-ONTFE,train
1853-UDXBW,train
9993-LHIEB,train
8017-LXHFA,train
1163-VIPRI,train
2284-VFLKH,train
6478-HRRCZ,train
1751-NCDLI,train
9730-DRTMJ,train
4629-NRXKX,train
7548-SEPYI,train
8859-AXJZP,train
6308-CQRBU,train
7319-VENRZ,train
1501-SGHBW,train
1086-LXKFY,train
4429-WYGFR,train
4933-BSAIP,train
9720-JJJOR,train
4737-HOBAX,train
1498-NHTLT,train
6024-RUGGH,train
0691-NIKRI,train
1614-JBEBI,train
0495-ZBNGW,train
3800-LYTRK,train
0264-CNITK,train
3296-SILRA,train
8631-NBHFZ,train
4250-ZBWLV,train
9750-BOOHV,train
5028-HTLJB,train
1342-JPNKI,train
4791-QRGMF,train
2880-FPNAE,train
4570-QHXHL,train
1950-KSVVJ,train
4503-BDXBD,train
4759-TRPLW,train
2842-BCQGE,train
7964-YESJC,train
3627-FHKBK,train
4817-KEQSP,train
2640-PMGFL,train
5337-IIWKZ,train
9391-LMANN,train
5871-DGTXZ,train
0657-DOGUM,train
3675-YDUPJ,train
5630-IXDXV,train
2123-AGEEN,train
7252-NTGSS,train
0390-DCFDQ,train
7089-RKVSZ,train
9572-MTILT,train
9048-JVYVF,train
9874-QLCLH,train
5655-JSMZM,train
5173-ZXXXL,train
8752-IMQOS,train
5529-GIBVH,train
1877-HKBQX,train
6469-QJKZW,train
8393-DLHGA,train
9309-BZGNT,train
7142-HVGBG,train
3780-DDGSE,train
4273-MBHYA,train
4188-FRABG,train
2233-FAGXV,train
2055-SIFSS,train
1494-EJZDW,train
8010-EZLOU,train
9898-KZQDZ,train
9415-TPKRV,train
4983-CLMLV,train
6599-CEBNN,train
3780-YVMFA,train
2955-BJZHG,train
8663-UPDGF,train
5734-EJKXG,train
5240-IJOQT,train
6479-SZPLM,train
1820-DJFPH,train
7459-IMVYU,train
5707-ZMDJP,train
7296-PIXQY,train
5583-EJXRD,train
4195-NZGTA,train
4822-RVYBB,train
2832-SCUCO,train
8309-PPCED,train
0690-SRQID,train
2030-BTZRO,train
4723-BEGSG,train
5628-RKIFK,train
0263-FJTQO,train
5514-YQENT,train
8676-OOQEJ,train
4902-OHLSK,train
5087-SUURX,train
9522-ZSINC,train
5766-FTRTS,train
1930-QPBVZ,train
7359-WWYJV,train
6537-QLGEX,train
6732-VAILE,train
6693-DJWTY,train
3223-DWFIO,train
8084-OIVBS,train
2178-PMGCJ,train
0667-NSRGI,train
5524-KHNJP,train
5995-OIGLP,train
5261-QSHQM,train
9408-SSNVZ,train
2282-YGNOR,train
7470-DYNOE,train
7445-WMRBW,train
2535-PBCGC,train
2873-ZLIWT,train
2189-UXTKY,train
9036-CSKBW,train
0220-EBGCE,train
2869-ADAWR,train
9412-GHEEC,train
3146-MSEGF,train
4735-BJKOU,train
1051-GEJLJ,train
3605-JISKB,train
6365-MTGZX,train
6586-PSJOX,train
7493-GVFIO,train
5578-NKCXI,train
7564-GHCVB,train
0203-HHYIJ,train
4146-SVFUD,train
4134-BSXLX,train
0678-RLHVP,train
9714-EDSUC,train
7595-EUIVN,train
6917-YACBP,train
9909-DFRJA,train
1660-HSOOQ,train
9445-ZUEQE,train
8807-OPMBM,train
3213-VVOLG,train
8046-DNVTL,train
9046-JBFWA,train
4706-AXVKM,train
3424-NMNBO,train
6518-LGAOV,train
3011-WQKSZ,train
9137-NOQKA,train
0308-GIQJT,train
8212-CRQXP,train
4139-SUGLD,train
7683-CBDKJ,train
3243-ZHOHY,train
1265-BCFEO,train
7952-OBOYL,train
4897-QSUYC,train
4381-MHQDC,train
2987-BJXIK,train
9689-PTNPG,train
2725-KXXWT,train
9837-BMCLM,train
1142-IHLOO,train
1000-AJSLD,train
1591-NFNLQ,train
2904-GGUAZ,train
2921-XWDJH,train
5010-IPEAQ,train
3249-ZPQRG,train
1227-UDMZR,train
3716-BDVDB,train
1855-CFULU,train
6770-XUAGN,train
2307-FYNNL,train
7826-VVKWT,train
7850-THJMU,train
5456-ITGIC,train
8000-REIQB,train
3258-SANFR,train
5188-HGMLP,train
5685-IIXLY,train
5478-JJVZK,train
6097-EQISJ,train
0036-IHMOT,train
6959-UWKHF,train
9978-HYCIN,train
5863-OOKCL,train
0463-TXOAK,train
2754-VDLTR,train
5150-ITWWB,train
7977-HXJKU,train
0455-XFASS,train
2129-ALKBS,train
6023-GSSXW,train
4614-NUVZD,train
6122-EFVKN,train
6686-YPGHK,train
3570-YUEKJ,train
8443-WVPSS,train
0221-NAUXK,train
2229-VWQJH,train
3982-DQLUS,train
7228-OMTPN,train
1195-OIYEJ,train
9795-VOWON,train
1930-WNXSB,train
3845-FXCYS,train
4190-MFLUW,train
9294-TDIPC,train
0322-YINQP,train
6050-FFXES,train
5360-LJCNJ,train
9602-WCXPI,train
4295-YURET,train
4075-JFPGR,train
6794-HKIAJ,train
4282-ACRXS,train
5803-NQJZO,train
5647-FXOTP,train
9795-SHUHB,train
8224-DWCKX,train
4182-BGSIQ,train
6352-GIGGQ,train
8445-DNBAE,train
4868-AADLV,train
3258-ZKPAI,train
6250-CGGUN,train
5605-XNWEN,train
1574-DYCWE,train
1895-QTKDO,train
5924-IFQTT,train
0356-ERHVT,train
2892-GESUL,train
0840-DCNZE,train
6366-ZGQGL,train
6288-CHQJB,train
6937-GCDGQ,train
5201-CBWYG,train
2522-WLNSF,train
8148-WOCMK,train
6865-JZNKO,train
3842-IYKUE,train
2480-SQIOB,train
2126-GSEGL,train
6305-YLBMM,train
6356-ELRKD,train
3750-CKVKH,train
3671-SHRSP,train
7802-EFKNY,train
4971-PUYQO,train
9659-ZTWSM,train
2826-DXLQO,train
2404-JIBFC,train
0374-IOEGQ,train
2619-WFQWU,train
0107-WESLM,train
9279-CJEOJ,train
3512-IZIKN,train
4423-YLHDV,train
7005-CCBKV,train
3948-KXDUF,train
9507-HSMMZ,train
4830-FAXFM,train
7746-QYVCO,train
0956-SYCWG,train
8590-YFFQO,train
6408-WHTEF,train
9504-YAZWB,train
4130-MZLCC,train
2302-ANTDP,train
1565-RHDJD,train
6184-DYUOB,train
8788-DOXSU,train
7129-ACFOG,train
2478-EEWWM,train
0188-GWFLE,train
8498-XXGWA,train
3703-KBKZP,train
6776-TLWOI,train
6257-RJOHI,train
4312-GVYNH,train
1094-BKOSX,train
9917-KWRBE,train
6270-OMFIW,train
7663-CUXZB,train
3137-NYQQI,train
8049-WJCLQ,train
7880-XSOJX,train
2685-SREOM,train
4680-KUTAJ,train
8840-DQLGN,train
0778-NELLA,train
2983-ZANRP,train
4501-VCPFK,train
1323-OOEPC,train
2824-DXNKN,train
7563-BIUPC,train
5681-LLOEI,train
1496-GGSUK,train
0562-HKHML,train
5089-IFSDP,train
0794-YVSGE,train
6769-DYBQN,train
3197-ARFOY,train
4683-WYDOU,train
3400-ESFUW,train
9803-FTJCG,train
9681-OXGVC,train
6168-YBYNP,train
5301-GAUUY,train
1905-OEILC,train
0872-CASZJ,train
9500-LTVBP,train
9565-FLVCG,train
4826-TZEVA,train
0411-EZJZE,train
4648-YPBTM,train
6145-NNPNO,train
7874-ECPQJ,train
8069-RHUXK,train
5909-ECHUI,train
5387-ASZNZ,train
3190-FZATL,train
9253-VIFJQ,train
2027-WKXMW,train
2634-HCZGT,train
9194-GFVOI,train
7976-CICYS,train
3179-GBRWV,train
7605-SNLQG,train
9592-ERDKV,train
2995-UPRYS,train
7821-DPRQE,train
1599-EAHXY,train
0396-YCHWO,train
5158-RIVOP,train
8262-COGGB,train
9847-HNVGP,train
4806-DXQCE,train
2242-MFOTG,train
0799-DDIHE,train
3547-LQRIK,train
7075-BNDVQ,train
8999-XXGNS,train
3612-YUNGG,train
9919-YLNNG,train
9769-TSBZE,train
4647-XXZAM,train
5442-BHQNG,train
2860-RANUS,train
3567-PQTSO,train
6507-DTJZV,train
5536-SLHPM,train
6900-RBKER,train
5049-GLYVG,train
6789-HJBWG,train
1951-IEYXM,train
7233-DRTRF,train
1077-HUUJM,train
8048-DSDFQ,train
1680-VDCWW,train
4674-HGNUA,train
0348-SDKOL,train
7560-QJAVJ,train
8158-WPEZG,train
9066-QRSDU,train
0562-KBDVM,train
3643-AHCFP,train
3727-OWVYD,train
8029-XYPWT,train
1360-JYXKQ,train
8885-QSQBX,train
6661-HBGWL,train
8710-YGLWG,train
9822-WMWVG,train
6728-DKUCO,train
5003-XZWWO,train
9152-AMKAK,train
7164-BPTUT,train
6067-NGCEU,train
6174-NRBTZ,train
1134-YWTYF,train
5519-YLDGW,train
6358-LYNGM,train
3951-NJCVI,train
3354-OADJP,train
8100-PNJMH,train
0512-FLFDW,train
6103-BOCOU,train
8775-ERLNB,train
9101-NTIXF,train
3295-YVUSR,train
7515-LODFU,train
5515-AKOAJ,train
8868-GAGIO,train
3227-WLKLI,train
9953-ZMKSM,train
4424-TKOPW,train
5982-FPVQN,train
0839-JTCUD,train
1816-FLZDK,train
6032-IGALN,train
0019-GFNTW,train
2321-OMBXY,train
4795-KTRTH,train
3181-MIZBN,train
2040-VZIKE,train
2067-QYTCF,train
4452-QIIEB,train
7159-FVYPK,train
4957-TREIR,train
2882-WDTBA,train
6719-FGEDO,train
6870-ECSHE,train
4285-GYRQC,train
1237-WIYYZ,train
5832-TRLPB,train
5275-PMFUT,train
3999-QGRJH,train
5440-VHLUL,train
5701-GUXDC,train
4718-DHSMV,train
1894-IGFSG,train
8164-OCKUJ,train
8749-JMNKX,train
4948-WBBKL,train
8221-HVAYI,train
8457-XIGKN,train
1821-BUCWY,train
1963-VAUKV,train
9391-TTOYH,train
8224-UAXBZ,train
9210-IAHGH,train
5193-QLVZB,train
8313-NDOIA,train
2001-MCUUW,train
8869-TORSS,train
9135-HSWOC,train
2675-DHUTR,train
2378-HTWFW,train
3339-EAQNV,train
4644-PIZRT,train
1264-BYWMS,train
5353-WILCI,train
0980-PVMRC,train
9801-GDWGV,train
5397-TUPSH,train
0818-OCPZO,train
2014-MKGMH,train
9371-BITHB,train
5424-RLQLC,train
6341-AEVKX,train
2466-NEJOJ,train
2208-NQBCT,train
7580-UGXNC,train
0257-KXZGU,train
8806-EAGWC,train
3978-YNKDD,train
6546-OPBBH,train
0430-IHCDJ,train
0447-RXSGD,train
4231-LZUYM,train
9415-DPEWS,train
1073-XXCZD,train
0925-VYDLG,train
7284-BUYEC,train
3401-URHDA,train
1402-PTHGN,train
4785-NKHCX,train
5153-LXKDT,train
1099-BTKWT,train
0883-EIBTI,train
6496-SLWHQ,train
8751-EDEKA,train
3511-APPBJ,train
5073-RZGBK,train
2739-CACDQ,train
6683-VLCTZ,train
2811-POVEX,train
5016-LIPDW,train
6080-LNESI,train
7483-IQWIB,train
7898-PDWQE,train
6682-QJDGB,train
4860-YZGZM,train
6847-KJLTS,train
6732-FZUGP,train
9305-CDSKC,train
8731-WBBMB,train
2428-HYUNX,train
2040-LDIWQ,train
6340-DACFT,train
3808-HFKDE,train
5383-MMTWC,train
7137-NAXML,train
6013-BHCAW,train
8241-JUIQO,train
6980-IMXXE,train
2587-EKXTS,train
4373-VVHQL,train
5562-YJQGT,train
6586-MYGKD,train
8782-LKFPK,train
5795-KTGUD,train
0856-NAOES,train
1841-YSJGV,train
3372-KWFBM,train
7814-LEEVE,train
7568-PODML,train
4565-NLZBV,train
9146-JRIOX,train
0811-GSDTP,train
2195-VVRJF,train
4742-TXUEX,train
0620-DLSLK,train
5443-SCMKX,train
9239-ZBZZV,train
7781-HVGMK,train
9743-DQKQW,train
5663-QBGIS,train
3678-MNGZX,train
1550-LOAHA,train
3677-TNKIO,train
7963-GQRMY,train
4855-SNKMY,train
5176-LDKUH,train
5173-WXOQV,train
4662-EKDPQ,train
4043-MKDTV,train
6543-XRMYR,train
4534-WGCIR,train
4310-KEDTB,train
3211-AAPKX,train
0486-HECZI,train
9554-DFKIC,train
1053-MXTTK,train
8336-TAVKX,train
3865-ZYKAD,train
0195-IESCP,train
8738-JOKAR,train
0229-LFJAF,train
1936-CZAKF,train
1213-NGCUN,train
6646-VRFOL,train
1303-SRDOK,train
9693-XMUOB,train
1767-TGTKO,train
4192-GORJT,train
7181-OQCUT,train
8861-HGGKB,train
1194-BHJYC,train
3999-WRNGR,train
7758-UJWYS,train
3521-SYVOR,train
1732-FEKLD,train
0052-DCKON,train
7785-RDVIG,train
3161-ONRWK,train
2325-NBPZG,train
1222-LRYKO,train
3778-FOAQW,train
2256-YLYLP,train
4560-WQAQW,train
4694-PHWFW,train
2995-YWTCD,train
9137-UIYPG,train
9495-REDIY,train
9227-UAQFT,train
1251-KRREG,train
0447-BEMNG,train
8775-LHDJH,train
1038-RQOST,train
4422-QVIJA,train
5271-YNWVR,train
1444-VVSGW,train
1322-AGOQM,train
2150-UWTFY,train
8849-GYOKR,train
6595-COKXZ,train
0709-TVGUR,train
4622-YNKIJ,train
8406-LNMHF,train
9225-BZLNZ,train
2806-MLNTI,train
9103-CXVOK,train
1930-BZLHI,train
6837-HAEVO,train
3580-HYCSP,train
6278-FEPBZ,train
2834-SPCJV,train
5649-RXQTV,train
8875-AKBYH,train
3466-BYAVD,train
7924-GJZFI,train
4682-BLBUC,train
2828-SLQPF,train
3030-ZKIWL,train
7188-CBBBA,train
0136-IFMYD,train
5248-RPYWW,train
3138-BKYAV,train
9169-BSVIN,train
0757-WCUUZ,train
5641-DMBFJ,train
2985-FMWYF,train
2672-TGEFF,train
0565-JUPYD,train
8433-WXGNA,train
6479-OAUSD,train
4098-NAUKP,train
4445-ZJNMU,train
6693-FRIRW,train
7776-QGYJC,train
3806-YAZOV,train
9780-FKVVF,train
3675-EQOZA,train
0487-RPVUM,train
4567-AKPIA,train
1156-ZFYDO,train
9754-CLVZW,train
3178-CIFOT,train
4039-HEUNW,train
4393-RYCRE,train
0750-EKNGL,train
0301-FIDRB,train
5854-KSRBJ,train
1760-CAZHT,train
5624-RYAMH,train
5536-RTPWK,train
5197-YPYBZ,train
7722-VJRQD,train
4373-MAVJG,train
3508-CFVZL,train
0484-FFVBJ,train
5762-TJXGK,train
7951-QKZPL,train
5274-XHAKY,train
0181-RITDD,train
8812-ZRHFP,train
2208-MPXIO,train
6650-VJONK,train
8640-SDGKB,train
6729-FZWSY,train
7599-FKVXZ,train
3043-SUDUA,train
6188-UXBBR,train
2122-YWVYA,train
5448-VWNAM,train
4659-NZRUF,train
2243-FNMMI,train
7115-IRDHS,train
9504-DSHWM,train
6961-VCPMC,train
3566-HJGPK,train
3003-CMDUU,train
2077-DDHJK,train
4116-TZAQJ,train
4334-HOWRP,train
6797-LNAQX,train
5989-AXPUC,train
5568-DMXZS,train
8185-UPYBR,train
3167-SNQPL,train
1360-XFJMR,train
2294-SALNE,train
0870-VEMYL,train
0742-NXBGR,train
4187-CINZD,train
3563-SVYLG,train
6968-MHOMU,train
6857-VWJDT,train
5108-ADXWO,train
1763-KUAAW,train
5756-OZRIO,train
8728-SKJLR,train
8809-RIHDD,train
9840-EFJQB,train
4489-SNOJF,train
8329-UTMVM,train
0396-HUJBP,train
8627-ZYGSZ,train
9372-TXXPS,train
6486-LHTMA,train
2636-OHFMN,train
1329-VHWNP,train
6467-CHFZW,train
3280-NMUVX,train
7110-BDTWG,train
5960-WPXQM,train
0506-LVNGN,train
4707-YNOQA,train
0939-EREMR,train
7410-KTVFV,train
9029-FEGVJ,train
2878-DHMIN,train
8800-JOOCF,train
2108-XWMPY,train
8219-VYBVI,train
7402-EYFXX,train
7422-WNBTY,train
1848-LBZHY,train
7277-OZCGZ,train
4208-UFFGW,train
5172-RKOCB,train
5201-USSQZ,train
3212-KXOCR,train
7666-WKRON,train
2314-TNDJQ,train
8384-FZBJK,train
7534-BFESC,train
7868-BGSZA,train
6164-HAQTX,train
2379-GYFLQ,train
4521-YEEHE,train
5934-RMPOV,train
7853-WNZSY,train
9102-OXKFY,train
6502-KUGLL,train
4578-PHJYZ,train
8207-DMRVL,train
4325-NFSKC,train
7587-RZNME,train
8920-NAVAY,train
3282-ZISZV,train
8456-QDAVC,train
9103-TCIHJ,train
3262-EIDHV,train
7392-YYPYJ,train
5482-PLVPE,train
4256-ZWTZI,train
0020-JDNXP,train
2959-FENLU,train
1585-MQSSU,train
9862-KJTYK,train
0082-OQIQY,train
7351-MHQVU,train
4923-ADWXJ,train
1518-OMDIK,train
3569-EDBPQ,train
4472-LVYGI,train
3419-SNJJD,train
4065-JJAVA,train
7851-FLGGQ,train
2790-XUYMV,train
4203-QGNZA,train
8564-LDKFL,train
8996-ZROXE,train
2223-GDSHL,train
6967-QIQRV,train
0376-OIWME,train
2320-SLKMB,train
3744-ZRRDZ,train
6176-YJWAS,train
3865-YIOTT,train
7608-RGIRO,train
9481-IEBZY,train
4782-OSFXZ,train
1453-RZFON,train
5921-NGYRH,train
3308-JSGML,train
1455-UGQVH,train
3623-FQBOX,train
6941-KXRRV,train
0820-FNRNX,train
1200-TUZHR,train
6861-XWTWQ,train
7816-VGHTO,train
9710-ZUSHQ,train
9351-HXDMR,train
3657-COGMW,train
5716-LIBJC,train
0691-JVSYA,train
1371-WEPDS,train
1589-AGTLK,train
5378-IKEEG,train
1730-VFMWO,train
1170-SASML,train
7083-YNSKY,train
7410-YTJIK,train
8374-XGEJJ,train
8265-HKSOW,train
9058-MJLZC,train
0208-BPQEJ,train
4816-LXZYW,train
5208-HFSBT,train
4587-VVTOX,train
2951-QOQTK,train
6196-HBOBZ,train
7872-RDDLZ,train
2235-ZGKPT,train
4091-TVOCN,train
9746-UGFAC,train
2277-VWCNI,train
9644-KVCNC,train
9025-ZRPVR,train
9770-LXDBK,train
5281-BUZGT,train
0225-ZORZP,train
5394-MEITZ,train
0956-ACVZC,train
1552-AAGRX,train
8229-TNIQA,train
2516-VQRRV,train
7938-OUHIO,train
2418-TPEUN,train
5232-NXPAY,train
1169-SAOCL,train
6421-SZVEM,train
6682-VCIXC,train
2519-TWKFS,train
9170-CCKOU,train
8257-RZAHR,train
3199-NPKCN,train
1307-ATKGB,train
7250-EQKIY,train
6537-OTKMY,train
4821-WQOYN,train
8777-PVYGU,train
9931-DCEZH,train
3750-RNQKR,train
9412-ARGBX,train
5627-TVBPP,train
4955-VCWBI,train
8313-AFGBW,train
8883-ANODQ,train
7274-CGTOD,train
8454-AATJP,train
7856-GANIL,train
2851-MMUTZ,train
2371-JQHZZ,train
8937-RDTHP,train
2558-BUOZZ,train
5287-QWLKY,train
6713-OKOMC,train
5135-GRQJV,train
4462-CYWMH,train
7783-YKGDV,train
0927-LCSMG,train
7929-SKFGK,train
9867-JCZSP,train
0608-JDVEC,train
7799-LGRDP,train
2582-FFFZR,train
8755-IWJHN,train
6353-BRMMA,train
0013-SMEOE,train
0280-XJGEX,train
7143-BQIBA,train
5808-TOTXO,train
0727-IWKVK,train
5649-ANRML,train
2528-HFYZX,train
0256-LTHVJ,train
3009-JWMPU,train
5600-PDUJF,train
9065-ZCPQX,train
6397-JNZZG,train
6567-HOOPW,train
8357-EQXFO,train
9489-JMTTN,train
7550-WIQVA,train
5868-YWPDW,train
7795-CFOCW,train
9496-IVVRP,train
7861-UVUFT,train
6284-AHOOQ,train
6158-HDPXZ,train
7495-OOKFY,train
6728-VOIFY,train
9351-LZYGF,train
7315-WYOAW,train
6752-APNJL,train
9541-PWTWO,train
7025-WCBNE,train
3384-CTMSF,train
8979-CAMGB,train
0306-JAELE,train
9220-CXRSC,train
4508-OEBEY,train
1024-KPRBB,train
9593-CVZKR,train
1120-BMWUB,train
5022-JNQEQ,train
2812-ENYMO,train
5084-OOVCJ,train
2346-DJQTB,train
7077-XJMET,train
9306-CPCBC,train
0640-YJTPY,train
0637-UBJRP,train
1217-VASWC,train
0219-YTZUE,train
7636-XUHWW,train
5124-EOGYE,train
0330-BGYZE,train
1502-XFCVR,train
7108-DGVUU,train
2045-BMBTJ,train
9339-FIIJL,train
8003-EWNDZ,train
2466-FCCPT,train
5213-TWWJU,train
0134-XWXCE,train
8263-OKETD,train
9839-ETQOE,train
1216-BGTSP,train
6702-OHFWR,train
6701-DHKWQ,train
0567-GGCAC,train
5569-KGJHX,train
2673-ZALNP,train
7328-ZJAJO,train
9227-YBAXE,train
0674-GCDXG,train
5229-DTFYB,train
5447-VYTKW,train
4950-HKQTE,train
5816-JMLGY,train
8651-ENBZX,train
8706-HRADD,train
9647-ERGBE,train
5542-NKVRU,train
7274-RTAPZ,train
2616-FLVQC,train
1393-IMKZG,train
6368-NWMCE,train
3506-LCJDC,train
7798-JVXYM,train
5057-RKGLH,train
1697-NVVGY,train
5977-CKHON,train
1430-SFQSA,train
3583-EKAPL,train
6549-YMFAW,train
1480-IVEVR,train
9778-OGKQZ,train
2516-XSJKX,train
6890-PFRQX,train
0823-HSCDJ,train
5334-JLAXU,train
8337-MSSXB,train
1627-AFWVJ,train
8249-THVEC,train
0675-NCDYU,train
5133-VRSAB,train
4566-NECEV,train
0378-CJKPV,train
6876-ADESB,train
5329-KRDTM,train
7328-OWMOM,train
1984-GPTEH,train
4006-HKYHO,train
7048-GXDAY,train
1080-BWSYE,train
2683-JXWQQ,train
8746-OQQRW,train
1174-FGIFN,train
8773-HHUOZ,train
2133-TSRRM,train
6135-OZQVA,train
4476-OSWTN,train
8626-PTQGE,train
8417-GSODA,train
3966-HRMZA,train
6505-OZNPG,train
0505-SPOOW,train
2911-UREFD,train
8474-UMLNT,train
0017-IUDMW,train
2296-DKZFP,train
7020-OZKXZ,train
1131-ALZWV,train
8421-WZOOW,train
3973-SKMLN,train
4632-PAOYU,train
8630-FJLIB,train
9948-YPTDG,train
7055-HNEOJ,train
4395-PZMSN,train
0536-BGFMZ,train
8873-GLDMH,train
9396-ZSFLL,train
3709-OIJEA,train
8621-MNIHH,train
0068-FIGTF,train
0089-IIQKO,train
1347-KTTTA,train
3131-NWVFJ,train
2369-UAPKZ,train
8199-ZLLSA,train
5242-UOWHD,train
6179-GJPSO,train
1525-LNLOJ,train
0742-LAFQK,train
5922-ABDVO,train
0963-ZBDRN,train
9742-XOKTS,train
2027-OAQQC,train
4248-QPAVC,train
5811-IWXYM,train
5231-FIQPA,train
9926-PJHDQ,train
7921-BEPCI,train
5804-LEPIM,train
1656-DRSMG,train
9895-VFOXH,train
4021-RQSNY,train
0749-IRGQE,train
3500-NSDOA,train
3470-OBUET,train
7409-JURKQ,train
1642-HMARX,train
3198-VELRD,train
1371-OJCEK,train
1230-QAJDW,train
1452-VOQCH,train
5360-XGYAZ,train
8267-KFGYD,train
8914-RBTSB,train
1010-DIAUQ,train
1304-NECVQ,train
7401-RUBNK,train
6447-GORXK,train
9588-OZDMQ,train
7872-BAAZR,train
7044-YAACC,train
0771-CHWSK,train
6874-SGLHU,train
3254-YRILK,train
3519-ZKXGG,train
3192-LNKRK,train
0295-PPHDO,train
3814-MLAXC,train
3221-CJMSG,train
3898-BSJYF,train
5968-XQIVE,train
7661-CPURM,train
2259-OUUSZ,train
1133-KXCGE,train
4299-SIMNS,train
5018-GWURO,train
6331-LWDTQ,train
3285-UCQVC,train
8404-VLQFB,train
3976-NLDEZ,train
6695-AMZUF,train
3565-UNOCC,train
1571-SAVHK,train
1334-FJSVR,train
1899-VXWXM,train
8580-QVLOC,train
7501-IWUNG,train
2592-SEIFQ,train
3970-XGJDU,train
9108-EJFJP,train
5371-VYLSX,train
9317-WZPGV,train
9824-BEMCV,train
6078-VESFR,train
1813-JLKWR,train
0945-TSONX,train
9894-QMIMJ,train
6362-QHAFM,train
4646-QZXTF,train
0186-CAERR,train
8433-WPJTV,train
0968-GSIKN,train
3886-CERTZ,train
0021-IKXGC,train
5067-XJQFU,train
6457-USBER,train
2070-XYMFH,train
9435-JMLSX,train
5397-NSKQG,train
4667-OHGKG,train
7928-VJYAB,train
7065-YUNRY,train
1338-CECEE,train
9057-SIHCH,train
9297-FVVDH,train
8510-BBWMU,train
5414-OFQCB,train
5093-FEGLU,train
3694-DELSO,train
6128-DAFVY,train
9467-ROOLM,train
5020-ZSTTY,train
3474-BAFSJ,train
9938-PRCVK,train
1154-HYWWO,train
5275-SQEIZ,train
3688-FTHLT,train
0489-WMEMG,train
3043-TYBNO,train
5405-ZMYXQ,train
7779-ORAEL,train
1043-YCUTE,train
5747-PMBSQ,train
4795-WRNVT,train
2616-UUTFK,train
4967-WPNCF,train
0668-OGMHD,train
9447-YPTBX,train
0380-NEAVX,train
4658-HCOHW,train
6008-NAIXK,train
1231-YNDEK,train
5887-IKKYO,train
2303-PJYHN,train
3148-BLQJT,train
9968-FFVVH,train
9178-JHUVJ,train
9620-ENEJV,train
8086-OVPWV,train
1091-SOZGA,train
5656-JAMLX,train
